wallet,n_trades,n_races,total_notional,net_exposure_ratio,win_rate,mean_edge,edge_stderr,credibility_score
0x419cb2ea4af5328225a4b1f6fda0f7784bda29e9,2,1,343.43,0.009987479253414106,0.5,0.008999999999999952,0.0963,-0.08730000000000004
0x41ea80cdd0300d2a03dea46e7a58eb86b3c8e72f,2,1,0.01,1.0,0.5,-0.0041500000000000425,0.77155,-0.7757000000000001
0x42293dfa0a9bdbab9245aaddd2832ee426e195e4,1,1,0.1,1.0,0.0,-0.2886,inf,-inf
0x4229aa47b998208e89cfc85b3b881554006b93d7,1,1,0.03,1.0,0.0,-0.2797,inf,-inf
0x424eea9dbf8257f8375a344ec3c656bc546feb0a,54,13,2861.580000000001,0.6926033869400818,0.4444444444444444,0.013742592592592594,0.028171749829972267,-0.014429157237379673
0x4259b3834fb671e905bc3b24c75640e6fb1fa8f4,2,1,0.01,1.0,0.5,-0.005950000000000011,0.76975,-0.7757000000000001
0x42775d213bda5f6d4d36775ccc020b948eba53bc,2,1,0.01,1.0,0.5,-0.005850000000000022,0.7698499999999999,-0.7757
0x42a5a07a80c0f8a185f2933a57bcf8aef9046fea,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x42e0a38341501f9196d88f722e2e67aa44c04f4c,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x42e299b8271d6a0119f2bc9ec483401b48274564,2,1,0.01,1.0,0.5,-0.0041500000000000425,0.77155,-0.7757000000000001
0x430374fd56211a4b4e4e9be7ee28be4162dadd6d,8,2,2642.0,1.0,0.0,-0.22867500000000002,0.10262469027271863,-0.33129969027271866
0x43061fad7aa77d35aa89569f45038a8b296838db,2,1,1.9100000000000001,0.10994764397905762,0.5,-0.04139999999999999,0.6224999999999999,-0.6638999999999999
0x43372356634781eea88d61bbdd7824cdce958882,3,3,210.42000000000002,1.0,0.6666666666666666,0.00843333333333333,0.37803166680995276,-0.3695983334766194
0x433e850ae9e9d054e39e92b60b1cc814421ed581,1,1,0.07,1.0,0.0,-0.2797,inf,-inf
0x435a5720778c89a1efddc38e12c6faed18e42c4f,17,8,8616.14,0.5403695854524183,0.8235294117647058,0.1492176470588235,0.08773765047810822,0.06147999658071529
0x436c46ebf7ebf3ba5537c44cc51b4e84b454317d,1,1,0.1,1.0,0.0,-0.2859,inf,-inf
0x43a8db3835126d28c8c7b4ab5e0695b4fab4fbc9,2,1,0.01,1.0,0.5,-0.004349999999999965,0.76785,-0.7722
0x43b85eb7d90ca0fb3201fddb9c95078ee85b2504,2,1,0.01,1.0,0.5,-0.006249999999999978,0.7700499999999999,-0.7762999999999999
0x43c5af4d12b7c1f15f9b071468483b31f2ddd6b6,2,1,1.9100000000000001,0.10994764397905762,0.5,-0.04125000000000001,0.62235,-0.6636
0x43e58659fc4f1c51750a57f82432cc523038d51e,1,1,0.02,1.0,1.0,0.7637,inf,-inf
0x43ee56ba152ec8e7dd19c8117487186d9479252e,4,2,983.95,0.4427765638497891,0.5,0.07575000000000001,0.057374290119065245,0.018375709880934767
0x43efcca43f738e4c79911d31b0138a5476daf27e,1,1,0.04,1.0,1.0,0.139,inf,-inf
0x4401d86df261a4b7bcd712bb1ab1b919cf5e55da,4,1,0.02,1.0,0.5,-0.004274999999999973,0.44327510715694385,-0.4475501071569438
0x441049a263a547a3dad5707d1ee5e876bd99d780,8,3,309.74,0.24142829469877958,0.5,0.0805125,0.12955218810180041,-0.04903968810180041
0x4411dac3d6a56e73a047013ee00ca944a834a931,18,5,216.26999999999998,0.699172330882693,0.16666666666666666,-0.29212222222222217,0.07004750001629641,-0.36216972223851857
0x4415477c6a5807662223a7d30ade2d7a9f6cd7a7,1,1,0.02,1.0,0.0,-0.2713,inf,-inf
0x443342f8c1c6f3ef30b8a36a4fa65276c5159747,1,1,0.01,1.0,0.0,-0.2712,inf,-inf
0x443b33406309e87d8e86b2776340dd07a968ba81,1,1,0.29,1.0,0.0,-0.2861,inf,-inf
0x4454abd4f5d91e39c7c826d1f5a6da9a2074e2e3,1,1,0.02,1.0,0.0,-0.2713,inf,-inf
0x446d7e292ad5f65eb949347ef809070846c7d393,2,1,2.21,0.03167420814479631,0.5,0.023249999999999993,0.62265,-0.5994
0x44c5041414485c5f42675caffe98f62a31d62a50,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x44d9200a6b0106d041f9460fa84d054736c14c1a,87,18,34988.0,1.0,0.11494252873563218,-0.2974057471264368,0.028111988610774057,-0.3255177357372109
0x44dacb1ee496fd0a8cca47b46e459943c7bc8396,1,1,0.02,1.0,0.0,-0.2642,inf,-inf
0x44de1d1e4eb89e4ba5002221f8d0e75a66ed9692,2,1,0.01,1.0,0.5,-0.005850000000000022,0.7698499999999999,-0.7757
0x44ec5e86b5717b66ceb8515f81fbc6874d784f5a,10,1,2580.25,0.07907373316539082,0.4,-0.04622000000000002,0.055369357349831436,-0.10158935734983146
0x44ff625778f9c1b33631991ae57ce2b03eba38cc,7,6,1.1800000000000002,1.0,0.5714285714285714,0.1360857142857143,0.1767406162775746,-0.04065490199186028
0x4506546e807a08b13cfeaf29ce64442914083dd1,1,1,500.0,1.0,1.0,0.16169999999999995,inf,-inf
0x4518b0847bdf19e357e818575cced1ff024a7180,5,2,742.37,1.0,0.8,0.35078,0.24244523794044706,0.10833476205955292
0x451c92fb09054e176e310f1ef5a40d7ae740ce3e,2,1,0.01,1.0,0.5,-0.006199999999999983,0.77,-0.7762
0x452223c6b4752917b70020be7826f919a7ea20c5,2,1,134.04,0.12608176663682483,0.5,0.04039999999999999,0.6794,-0.639
0x453d847f20e36f2afd906d6e11c3d31411769272,2,1,0.01,1.0,0.5,-0.006199999999999983,0.77,-0.7762
0x4543117c2078582a06f791f334f2b329190f7a83,1,1,0.07,1.0,0.0,-0.2861,inf,-inf
0x45876c66131c05b04e1b6bfd74cdb7445de286f3,1,1,0.17,1.0,1.0,0.726,inf,-inf
0x45923670e0dfb710f0b0ca08e920ce4ca78593cb,1,1,0.08,1.0,0.0,-0.2883,inf,-inf
0x4596b0722b09ec63e4cd33f9bb570873a061353a,2,1,1.9100000000000001,0.10994764397905762,0.5,-0.04139999999999999,0.6224999999999999,-0.6638999999999999
0x459b6841f911636ccbe85764005faf27e123b2ea,1,1,0.02,1.0,0.0,-0.2712,inf,-inf
0x45a6a67cc9aa74db607ccd7c07fc528a953458ce,1,1,0.08,1.0,0.0,-0.2729,inf,-inf
0x45bdd93aadc35dde052d6323dc681555d0e4ab92,1,1,0.06,1.0,0.0,-0.7485,inf,-inf
0x45cc78578b082e89f21e847a3afec8d28cd26400,308,17,32699.71,0.4961337577611545,0.3961038961038961,0.007771103896103895,0.022965751033991375,-0.015194647137887481
0x45d5655b9dc32a56691109f4ad1b262d4afbfd8c,2,1,0.01,1.0,0.5,-0.005950000000000011,0.76975,-0.7757000000000001
0x45da621e0260d6add79165ff1c0822047fcaac71,1,1,0.08,1.0,0.0,-0.2713,inf,-inf
0x45f1b5106f9291da64eee4539abd3bb5a93397e5,6,3,89.63,1.0,0.0,-0.44744999999999996,0.0384565360721252,-0.48590653607212514
0x4630489282ef05eb980cc24dba29c54d0f1df86c,2,1,0.01,1.0,0.5,-0.005950000000000011,0.76975,-0.7757000000000001
0x464e1603c7b637ec67730cc8d4557ae8f3ee4599,2,1,14.25,0.40350877192982454,0.5,-0.19324999999999998,0.47895,-0.6721999999999999
0x4676af9aeb0ebca4d67da94aedcdf8cce6d83e40,2,1,117.86,0.018157135584591894,0.5,-0.009050000000000002,0.50225,-0.5113
0x468e14f3f9e69310cba00f53037cce0b256cfefe,3,1,0.03,0.33333333333333337,0.6666666666666666,0.25160000000000005,0.5119,-0.2603
0x46c5909021568620687bd683b800efb24f0a0c64,15,10,683.0,1.0,0.2,-0.16002666666666665,0.07562783971318061,-0.23565450637984725
0x46cd1c6177b106dacaa0c115f1f4cd9e8b4081d9,1,1,0.1,1.0,0.0,-0.2729,inf,-inf
0x46e9b506cc51ccc061a561c354072066576206a3,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x46ec43199baa957e9eafdfa1116193d11b3c004c,2,1,0.01,1.0,0.5,-0.004349999999999965,0.76785,-0.7722
0x46fbd87da0a0f26753a0c5a1d17ed3cf35e2a1eb,2,1,30.259999999999998,0.00859220092531394,0.5,0.005599999999999994,0.6527,-0.6471
0x4708c4af8212cff2e87825fa64ee0f81bfc0a15d,1,1,0.05,1.0,0.0,-0.2654,inf,-inf
0x4735821152b342bf449ae6ea4c2aeeb8c992890d,16,1,0.04,0.0,0.3125,-0.061193750000000005,0.03815823575231389,-0.0993519857523139
0x475e0926dbfff699cc8d445a3f34db54748271cb,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x476725da81dcf68523170c54a2d4aa6ca0a521bd,2,1,91.31,0.6103384076223852,0.5,-0.22685,0.37165,-0.5985
0x479add616fea19d75432ecfd8b37d6b3d717adfa,2,1,901.6800000000001,1.0,1.0,0.1266,0.008500000000000008,0.11809999999999998
0x47a45dbcbe3054d96851f830d06d03a38c8afded,1,1,0.08,1.0,0.0,-0.2883,inf,-inf
0x47ab026767cc320ac6e62f6ec747d59cf4d795df,10,2,4270.740000000001,0.8001938774076622,0.6,-0.01392000000000001,0.05198829953834697,-0.06590829953834698
0x47c10ce32fb032cabced54c7227ab2308b7daf00,158,15,35770.51000000001,0.25579534650190894,0.5063291139240507,-0.0018613924050632858,0.03434276526228521,-0.0362041576673485
0x47cdae54720c29db440df13db5a9d4e288edb455,1,1,0.02,1.0,0.0,-0.2642,inf,-inf
0x47cff15b708e03b3bcda02766d25c8e03c6bbfb2,1,1,0.15,1.0,0.0,-0.2861,inf,-inf
0x47d77fbd41556e43a6bd42456494848c872f5688,2,1,0.01,1.0,0.5,-0.01589999999999997,0.7797,-0.7955999999999999
0x47e90c77b6870dc56c11cf2f1ee87a62190c4e55,1,1,0.1,1.0,0.0,-0.5633,inf,-inf
0x47f2301aafccb4ab774868a57f4a98848bb131ed,1,1,0.02,1.0,0.0,-0.2861,inf,-inf
0x47f796eb4139887adc8d7f2ad6f7aa9976303e5c,1,1,0.27,1.0,1.0,0.7264999999999999,inf,-inf
0x48004cf26b6ef0525cddad5f4b6647c5ae17ad73,1,1,0.3,1.0,1.0,0.7262,inf,-inf
0x481df56607dfcaaedf7ff1df71f7b04f512c5d0e,1,1,0.04,1.0,0.0,-0.2733,inf,-inf
0x48207180be19d2b4ce1036207fa6595f37140608,1,1,0.08,1.0,0.0,-0.2883,inf,-inf
0x4838118a067b1954169ed7807a9982034db11fcd,1,1,0.03,1.0,0.0,-0.7485,inf,-inf
0x4862d54d748c0dd2be9b500bfcc2571bbfb151ed,1,1,50.0,1.0,0.0,-0.3604,inf,-inf
0x48951230bc1645f27f98501ff1068f334faec790,1,1,0.04,1.0,0.0,-0.2857,inf,-inf
0x48b704bffb636dc79476fae0146b1cf0fb19866b,1,1,0.08,1.0,0.0,-0.2654,inf,-inf
0x48e954b4c7d787c71e4ff4291ca074f9b95c572f,4,1,0.02,1.0,0.5,-0.004274999999999973,0.44327510715694385,-0.4475501071569438
0x490215735987a7bf899c7275255c49c887947c71,2,1,1232.88,0.9904289144117836,0.5,0.07184999999999998,0.07254999999999999,-0.0007000000000000062
0x490d0df043d011d2f71802add877c0e9eea4f8bc,1,1,1.1,1.0,0.0,-0.0149,inf,-inf
0x4914091c70cca22876d3f91bb650f9782142bd83,2,1,0.01,1.0,0.5,-0.005950000000000011,0.76975,-0.7757000000000001
0x4921d6e259b4c215f1b4e41efdce78a133ef15ac,1,1,0.5,1.0,0.0,-0.3482,inf,-inf
0x49338cab2db813c02a1fecb9e56f009191b67e4a,1,1,0.3,1.0,0.0,-0.2857,inf,-inf
0x493a362a972096247b81a00881d82b31ac9a9f9b,2,1,1.9100000000000001,0.10994764397905762,0.5,-0.04189999999999994,0.6219,-0.6638
0x49431d2adb2c1aca50dc88ee0c526ccb0c99d1a1,1,1,0.04,1.0,0.0,-0.2797,inf,-inf
0x495b97dcdd8e3e4ae7788ca6a53156cd4907e3fc,10,5,2120.45,0.26619349666344416,0.8,0.05339999999999998,0.13678020487060416,-0.08338020487060419
0x496f54a7188100ee6868e7908a66f836dde284b7,1,1,0.01,1.0,1.0,0.32899999999999996,inf,-inf
0x499b5bc4dcdb5d57ab451bc676f349e6be931beb,1,1,0.04,1.0,0.0,-0.2713,inf,-inf
0x49c76e30a50d49bb0b32652302fd13f4106da6a3,2,1,0.01,1.0,0.5,-0.004349999999999965,0.76785,-0.7722
0x49cc2532df75f8bdcc5c8acdd60a67f8f3d3d005,2,1,60.209999999999994,0.3004484304932736,0.5,0.0423,0.13319999999999996,-0.09089999999999995
0x49f5dc2eed751525fc1ebec9efd2758d2b1e64f0,1,1,0.03,1.0,0.0,-0.2713,inf,-inf
0x49fcc4da67a380e5cd1a88d0707332f6d20f276b,2,1,0.01,1.0,0.5,-0.004100000000000048,0.7716000000000001,-0.7757000000000001
0x4a17eebcacbbc45913d067d3ee83211b38453acc,1,1,200.0,1.0,1.0,0.6887,inf,-inf
0x4a1a6e94f18cda9a2351dc74513ce99581e90a0d,2,1,0.01,1.0,0.5,-0.005950000000000011,0.76975,-0.7757000000000001
0x4a27dadef14717e624db0b2f02ea69ad8b966750,1,1,0.02,1.0,0.0,-0.2733,inf,-inf
0x4a3b175cecf7bc963ec4e89309a71691f947d5e7,3,3,469.0,1.0,1.0,0.34559999999999996,0.1219890568862634,0.22361094311373658
0x4a5e350c8dac01a242b141d9ca12f4a22ac69733,2,1,0.01,1.0,0.5,-0.00379999999999997,0.7919,-0.7957000000000001
0x4a6083b9840092573787ff7749cd1d842ff8ccd6,1,1,0.01,1.0,0.0,-0.2713,inf,-inf
0x4a6db32afeeceab2b84d08a836011ab493715e71,8,2,320.65,0.1314517386558553,0.5,0.041574999999999994,0.13343160333240825,-0.09185660333240825
0x4aa96907f96fc625f10616e2cb7106cb24940005,1,1,0.0,0.0,0.0,-0.2756,inf,-inf
0x4ac2f7244e706fc86cbd9d8cd8d7f84010cb6af3,1,1,0.01,1.0,1.0,0.7635000000000001,inf,-inf
0x4ac74d1ac6c10b4837f8c19550bdbcd463ccd177,1,1,0.17,1.0,0.0,-0.2859,inf,-inf
0x4ad253f9dbe634a6c4aead15e928c5bb79174365,2,1,0.01,1.0,0.5,-0.0041999999999999815,0.7679999999999999,-0.7721999999999999
0x4ad5f1ff857e3361cb7959141eba6e9e7ec1e40b,1,1,0.04,1.0,1.0,0.45209999999999995,inf,-inf
0x4b240719ecf95e528d3327388ed34a5b9200d7e9,1,1,100.0,1.0,1.0,0.02969999999999995,inf,-inf
0x4b2883d8bdc448a0148bb56412c2a13b651cf8de,1,1,0.01,1.0,0.0,-0.2861,inf,-inf
0x4b2dabc05fb2c144921b542a1c8fa7448a2a287b,1,1,0.2,1.0,0.0,-0.2859,inf,-inf
0x4b89e406910dcb1a6a0dd554a1819e807fc63d99,9,3,4037.7200000000003,0.7140415878267934,0.2222222222222222,-0.4020444444444444,0.14234072298451025,-0.5443851674289547
0x4b9279dc6638dd61b6142e6f3e3e40ed129dbd7f,1,1,0.04,1.0,0.0,-0.2881,inf,-inf
0x4ba11656d0e62146b06d926d38684c85b087e095,1,1,0.03,1.0,0.0,-0.2642,inf,-inf
0x4babb9e0eeff37bff57b50ee94993a1c8fb2592f,11,5,78.6,0.9526717557251908,0.36363636363636365,-0.1703090909090909,0.05084769138326995,-0.22115678229236085
0x4bdd3a28b1df6eb5750af73c6482bcceceab020c,8,5,63.120000000000005,0.5247148288973384,0.375,-0.046262500000000026,0.11731788613101582,-0.16358038613101583
0x4c1fbf0fe207c7cfeec705c33ae5209d2b2c87e1,1,1,0.08,1.0,0.0,-0.2728,inf,-inf
0x4c38119aee7acb3a3b0ecee43a020b3de5dfff77,2,1,0.01,1.0,0.5,-0.005850000000000022,0.7698499999999999,-0.7757
0x4c5dc4856f74be509fe8aee962323d4d15b93ac1,1,1,0.1,1.0,0.0,-0.2859,inf,-inf
0x4c6d2ee69a8d43a3d66963a1fd30a5c03d0cb695,1,1,0.73,1.0,0.0,-0.7432,inf,-inf
0x4c90950317008f12ba26ecfe70100db42b186bd0,2,1,2.14,0.009345794392523372,0.5,0.005949999999999955,0.6356499999999999,-0.6296999999999999
0x4ca728c6c54ab3c01c695321ff8a98ac980207a0,2,1,2.2,0.03636363636363629,0.5,0.023599999999999954,0.6219,-0.5983
0x4ca8cf174f82ed967ddd58d9dbdc4b882a230986,2,1,0.01,1.0,0.5,-0.004349999999999965,0.76785,-0.7722
0x4cc3522b689a6bf1fb4a2444c523e7776db47552,163,20,98682.09,0.48406950035209023,0.4723926380368098,0.006047852760736206,0.034480608237381354,-0.028432755476645147
0x4cd26fbbb9fe25464b52f2201f9bd67cbb9a2002,2,1,65.16,0.05125844076120319,0.5,0.007300000000000001,0.142,-0.1347
0x4d1d5b0ae0c9e72f4f3c032f3a8d0cc38cfbf4e4,2,1,2.16,0.03703703703703707,0.5,0.023999999999999966,0.6223,-0.5983
0x4d20905b4ebe2f3d88ca3b47f340072d2533b3fb,1,1,0.01,1.0,0.0,-0.2861,inf,-inf
0x4d28f95f730d09627a288c66a8e02e11d0797654,1,1,0.08,1.0,0.0,-0.2883,inf,-inf
0x4da63226dafb24cdcb0df18de70e2da4c0cd0753,8,4,1.2000000000000002,0.03333333333333335,0.5,-0.002937500000000001,0.03895461616465646,-0.04189211616465646
0x4dbe4ee29415fc322fff9dca6fbc39c3798a2ec7,1,1,0.04,1.0,0.0,-0.2733,inf,-inf
0x4dcfb05e6fc704857db9e2da78365f73a2f5eaba,2,1,314.32,0.01896156782896405,0.5,-0.002350000000000005,0.12435,-0.1267
0x4dece004fad0d5cfe55ad039ed96d4dbc39de611,1,1,0.07,1.0,0.0,-0.2756,inf,-inf
0x4df81d35f375124a59da17c91036d484261d1393,1,1,100.0,1.0,0.0,-0.6686,inf,-inf
0x4e085ba6c31f31d648a6702f8701eab5921f82a2,1,1,0.03,1.0,0.0,-0.2713,inf,-inf
0x4e1aa491b42efcf3ead6ab9bd4cad312fdcb4bc9,1,1,0.18,1.0,0.0,-0.2728,inf,-inf
0x4e28264e4e131b88534dab2e2d2e28b04960af8a,1,1,100.0,1.0,0.0,-0.2529,inf,-inf
0x4e56d4182d06a51d1ed33aca005416b220697ecd,4,1,0.02,1.0,0.5,-0.004274999999999973,0.44327510715694385,-0.4475501071569438
0x4e6c7c84104fd55da00911685c193c915339c4a8,1,1,0.5,1.0,1.0,0.42110000000000003,inf,-inf
0x4e70917476f85517a8f824c788ed2d73363dba24,1,1,0.08,1.0,0.0,-0.2729,inf,-inf
0x4e794211269a3cedbeb3e165276fe84494de399f,2,1,0.01,1.0,0.5,-0.004100000000000048,0.7716000000000001,-0.7757000000000001
0x4e89a2c3b5b38a53880eaf24ac1104c3fd540572,4,1,54.55,0.026581118240146643,0.5,-0.013300000000000006,0.38622034082459544,-0.3995203408245954
0x4e9180afa6fcc669aacc0595b80400ca0a91b801,2,1,386.25,0.48220064724919093,0.5,0.2726,0.4346,-0.16199999999999998
0x4ea42c7b4c1a78f8d5951641f1b52d08deeec0df,2,1,0.01,1.0,0.5,-0.004349999999999965,0.76785,-0.7722
0x4eb46348ce4d5a6270aeb9baf7e8c9bcf4165e80,1,1,34.12,1.0,1.0,0.060899999999999954,inf,-inf
0x4ec6d0c1459255dab72c0758445a59ac21901362,1,1,0.17,1.0,0.0,-0.2861,inf,-inf
0x4edc5c91ec5e3892aaecf9bce96b1b3959379aa9,5,1,19.869999999999997,1.0,0.6,0.11224000000000003,0.2820751772134513,-0.1698351772134513
0x4ee23ac5629f52789b9bbbced6c15dd19011cea7,2,1,6.390000000000001,0.09546165884194051,0.5,-0.039949999999999986,0.41774999999999995,-0.45769999999999994
0x4f1b54d0f0668052ce6348427f5a6d9ae368af8d,1,1,0.07,1.0,0.0,-0.2756,inf,-inf
0x4f1e204fadf55db5887508679edeeb602cebc55c,1,1,1.5,1.0,0.0,-0.2019,inf,-inf
0x4f5128665908b444158b8a7e66a28792db23d3bf,9,6,1.8699999999999999,0.7112299465240642,0.7777777777777778,0.1965777777777778,0.1561443952260017,0.04043338255177609
0x4f570f5a5af14aea055c32ee728ef81922ea9144,1,1,0.02,1.0,0.0,-0.2882,inf,-inf
0x4f70929ba287ac85dc2431c85382ccd9e6b0d185,1,1,5.0,1.0,0.0,-0.08,inf,-inf
0x4f846d1aa8b4b0bbd5e8139d60d1962575ed9788,1,1,0.08,1.0,0.0,-0.2733,inf,-inf
